Do you have a house?	ChitChat.WhereAreYou
Do you have a physical location?	ChitChat.WhereAreYou
Do you have an address?	ChitChat.WhereAreYou
What is your location?	ChitChat.WhereAreYou
Can you tell me what city you're in?	ChitChat.WhereAreYou
What is the location of your home?	ChitChat.WhereAreYou
Do you have a home?	ChitChat.WhereAreYou
Where is your humble abode?	ChitChat.WhereAreYou
Where do you go when you leave work?	ChitChat.WhereAreYou
What town are you from?	ChitChat.WhereAreYou
What town do you live in?	ChitChat.WhereAreYou
Where are you in the world?	ChitChat.WhereAreYou
What country do you live in?	ChitChat.WhereAreYou
Where do you reside?	ChitChat.WhereAreYou
Tell me what country you're in	ChitChat.WhereAreYou
Tell me what country you live in	ChitChat.WhereAreYou
Tell me what city you live in	ChitChat.WhereAreYou
Are you in a call center?	ChitChat.WhereAreYou
What city do you live in?	ChitChat.WhereAreYou
Where do you live?	ChitChat.WhereAreYou
What's your 20 over	ChitChat.WhereAreYou
What is your physical location?	ChitChat.WhereAreYou
What state are you from?	ChitChat.WhereAreYou
What state are you in?	ChitChat.WhereAreYou
Where are you from?	ChitChat.WhereAreYou
Where are you located?	ChitChat.WhereAreYou
Where can I find you?	ChitChat.WhereAreYou
What is your address?	ChitChat.WhereAreYou
Where in the world are you?	ChitChat.WhereAreYou
Where is your home?	ChitChat.WhereAreYou
Where's your house?	ChitChat.WhereAreYou
Which city are you in?	ChitChat.WhereAreYou
Which state are you in?	ChitChat.WhereAreYou
Where are you?	ChitChat.WhereAreYou
What line of work are you in?	ChitChat.WhatIsYourJob
Do you have a job?	ChitChat.WhatIsYourJob
What do you do for employment?	ChitChat.WhatIsYourJob
What do you do for work?	ChitChat.WhatIsYourJob
What do you do for a living?	ChitChat.WhatIsYourJob
What's your job?	ChitChat.WhatIsYourJob
How do you earn your keep?	ChitChat.WhatIsYourJob
What's your livelihood?	ChitChat.WhatIsYourJob
Are you employed?	ChitChat.WhatIsYourJob
What work do you do?	ChitChat.WhatIsYourJob
Do you have an occupation?	ChitChat.WhatIsYourJob
What is your occupation?	ChitChat.WhatIsYourJob
What's your occupation?	ChitChat.WhatIsYourJob
Do you have a job to do?	ChitChat.WhatIsYourJob
What's your profession?	ChitChat.WhatIsYourJob
Do you have a profession?	ChitChat.WhatIsYourJob
What's your career?	ChitChat.WhatIsYourJob
What job do you do?	ChitChat.WhatIsYourJob
You're going to have to look for another job. You are fired!	ChitChat.YoureFired
I am eliminating your position	ChitChat.YoureFired
I'm going to have to let you go	ChitChat.YoureFired
I'm giving you a pink slip	ChitChat.YoureFired
I no longer need your services	ChitChat.YoureFired
You're fired!	ChitChat.YoureFired
You are unemployed now	ChitChat.YoureFired
You aren't working for me anymore	ChitChat.YoureFired
I'll have your job	ChitChat.YoureFired
You are losing your job	ChitChat.YoureFired
Start looking for another job. You're fired!	ChitChat.YoureFired
Good luck finding a new job because you are fired	ChitChat.YoureFired
I'm gonna have to let you go	ChitChat.YoureFired
I'm letting you go	ChitChat.YoureFired
Looks like you'd better start job hunting	ChitChat.YoureFired
Now you're fired	ChitChat.YoureFired
Now you're unemployed	ChitChat.YoureFired
Someone needs to fire you	ChitChat.YoureFired
Someone needs to terminate you	ChitChat.YoureFired
I'm going to have you fired	ChitChat.YoureFired
Start looking for another job. You are fired!	ChitChat.YoureFired
Then you are fired	ChitChat.YoureFired
Then you're fired	ChitChat.YoureFired
There is no longer a position for you here	ChitChat.YoureFired
This isn't working out	ChitChat.YoureFired
u are fired	ChitChat.YoureFired
U are out of a job	ChitChat.YoureFired
U are unemployed	ChitChat.YoureFired
U r fired	ChitChat.YoureFired
We're done here	ChitChat.YoureFired
Sorry you are fired	ChitChat.YoureFired
I am terminating your role here	ChitChat.YoureFired
Guess what, you are fired	ChitChat.YoureFired
Hey bot you are fired	ChitChat.YoureFired
I am afraid I am going to have to let you go	ChitChat.YoureFired
I am canning you	ChitChat.YoureFired
I am firing you	ChitChat.YoureFired
I am giving you a pink slip	ChitChat.YoureFired
I am going to get you fired	ChitChat.YoureFired
I'm going to have your job	ChitChat.YoureFired
I am terminating your position	ChitChat.YoureFired
We're letting you go	ChitChat.YoureFired
I have to let you go	ChitChat.YoureFired
I'm afraid I have to let you go	ChitChat.YoureFired
I'm afraid I'm gong to have to let you go	ChitChat.YoureFired
I'm afraid I'm gonna have to let you go.	ChitChat.YoureFired
I'm firing you	ChitChat.YoureFired
I'm going to fire you	ChitChat.YoureFired
I am going to have you fired	ChitChat.YoureFired
You're getting a pink slip	ChitChat.YoureFired
You don't work here anymore	ChitChat.YoureFired
You need to be terminated	ChitChat.YoureFired
you r fired	ChitChat.YoureFired
You should retire	ChitChat.YoureFired
You sir are fired	ChitChat.YoureFired
Your job has been eliminated	ChitChat.YoureFired
Your services are no longer needed	ChitChat.YoureFired
Your services are no longer required	ChitChat.YoureFired
We're downsizing you	ChitChat.YoureFired
You cannot work for me anymore	ChitChat.YoureFired
You're going to be fired	ChitChat.YoureFired
You're going to have to look for another job because you are fired	ChitChat.YoureFired
You're going to have to look for another job because you're fired	ChitChat.YoureFired
You're gonna be unemployed soon	ChitChat.YoureFired
You're not working out	ChitChat.YoureFired
You're now unemployed	ChitChat.YoureFired
You're so fired	ChitChat.YoureFired
You're unemployed	ChitChat.YoureFired
You're dismissed	ChitChat.YoureFired
You are not working for me anymore	ChitChat.YoureFired
You're unemployed now	ChitChat.YoureFired
You are dismissed	ChitChat.YoureFired
You are fired	ChitChat.YoureFired
You are going to have to look for another job because you are fired	ChitChat.YoureFired
You are going to have to look for another job because you're fired	ChitChat.YoureFired
You are going to have to look for another job. You are fired!	ChitChat.YoureFired
You are going to have to look for another job. You're fired!	ChitChat.YoureFired
You are losing your gig	ChitChat.YoureFired
You do not have a job anymore	ChitChat.YoureFired
You are no longer employed	ChitChat.YoureFired
You can't work for me anymore	ChitChat.YoureFired
You are now jobless	ChitChat.YoureFired
You are now unemployed	ChitChat.YoureFired
You are so fired	ChitChat.YoureFired
You are totally fired	ChitChat.YoureFired
You are unemployed	ChitChat.YoureFired
You are without a job	ChitChat.YoureFired
We're gonna have to let you go	ChitChat.YoureFired
You are losing your position	ChitChat.YoureFired
I would love to hear a joke	ChitChat.TellAJoke
Please share a joke	ChitChat.TellAJoke
Queue up a joke	ChitChat.TellAJoke
Recite a joke	ChitChat.TellAJoke
How about a joke	ChitChat.TellAJoke
wanna say a joke?	ChitChat.TellAJoke
I would like a joke	ChitChat.TellAJoke
know any jokes?	ChitChat.TellAJoke
Can you tell me a joke	ChitChat.TellAJoke
Any good jokes?	ChitChat.TellAJoke
I need to hear a joke	ChitChat.TellAJoke
got any jokes to share?	ChitChat.TellAJoke
got any jokes?	ChitChat.TellAJoke
Have any jokes?	ChitChat.TellAJoke
How's about a joke?	ChitChat.TellAJoke
I feel like a joke	ChitChat.TellAJoke
Joke	ChitChat.TellAJoke
I feel like I need a joke	ChitChat.TellAJoke
Got a joke?	ChitChat.TellAJoke
I wanna hear a joke	ChitChat.TellAJoke
I want to hear a joke	ChitChat.TellAJoke
I want you to tell me a joke	ChitChat.TellAJoke
I'd love it if you told me a joke	ChitChat.TellAJoke
A joke would be fun	ChitChat.TellAJoke
I feel like hearing a joke	ChitChat.TellAJoke
Do you have a joke?	ChitChat.TellAJoke
A joke would be nice	ChitChat.TellAJoke
A joke would be welcome	ChitChat.TellAJoke
Can you give me a joke	ChitChat.TellAJoke
Can you say a joke	ChitChat.TellAJoke
Can you share a joke	ChitChat.TellAJoke
got any jokes to say?	ChitChat.TellAJoke
Do you have a joke for me	ChitChat.TellAJoke
Got any awesome jokes?	ChitChat.TellAJoke
Do you have any jokes?	ChitChat.TellAJoke
Do you know a joke?	ChitChat.TellAJoke
Do you know any good jokes?	ChitChat.TellAJoke
Do you know any jokes?	ChitChat.TellAJoke
Do you know jokes?	ChitChat.TellAJoke
Give me a joke	ChitChat.TellAJoke
Can you tell me any jokes?	ChitChat.TellAJoke
Will you say a joke	ChitChat.TellAJoke
What is a joke you know?	ChitChat.TellAJoke
What is your favorite joke?	ChitChat.TellAJoke
What jokes do you know?	ChitChat.TellAJoke
What's a good joke	ChitChat.TellAJoke
What's a joke you can tell me?	ChitChat.TellAJoke
What's a joke you know?	ChitChat.TellAJoke
I'd love to hear a joke	ChitChat.TellAJoke
Will you give me a joke	ChitChat.TellAJoke
wanna share a joke?	ChitChat.TellAJoke
Will you share a joke?	ChitChat.TellAJoke
Will you tell me a joke	ChitChat.TellAJoke
Would you tell me a joke	ChitChat.TellAJoke
You know a joke?	ChitChat.TellAJoke
You know any jokes?	ChitChat.TellAJoke
You need to say a joke	ChitChat.TellAJoke
You need to say a joke to me	ChitChat.TellAJoke
What's a joke?	ChitChat.TellAJoke
Share a joke	ChitChat.TellAJoke
Please give me a joke	ChitChat.TellAJoke
Please say a joke	ChitChat.TellAJoke
Please tell me a funny joke	ChitChat.TellAJoke
Please tell me a joke	ChitChat.TellAJoke
Please tell me a silly joke	ChitChat.TellAJoke
What about a joke?	ChitChat.TellAJoke
Say a joke	ChitChat.TellAJoke
wanna tell me a joke?	ChitChat.TellAJoke
Tell a joke	ChitChat.TellAJoke
Tell me a joke	ChitChat.TellAJoke
Time for a joke	ChitChat.TellAJoke
u know a joke?	ChitChat.TellAJoke
u know any jokes?	ChitChat.TellAJoke
You need to tell me a joke	ChitChat.TellAJoke
How come you only know one joke?	ChitChat.TellAnotherJoke
Want to share another joke?	ChitChat.TellAnotherJoke
Got a different joke?	ChitChat.TellAnotherJoke
I need a new joke	ChitChat.TellAnotherJoke
Do you have a variety of jokes?	ChitChat.TellAnotherJoke
I've already heard that one before	ChitChat.TellAnotherJoke
Do you know any other jokes?	ChitChat.TellAnotherJoke
I want a better joke	ChitChat.TellAnotherJoke
Can you tell me another joke	ChitChat.TellAnotherJoke
How about another joke	ChitChat.TellAnotherJoke
How come you only have one joke?	ChitChat.TellAnotherJoke
I would enjoy a different joke	ChitChat.TellAnotherJoke
Got a new joke?	ChitChat.TellAnotherJoke
Got a second joke?	ChitChat.TellAnotherJoke
Got any different jokes?	ChitChat.TellAnotherJoke
Got any other jokes?	ChitChat.TellAnotherJoke
Hit me with a new joke	ChitChat.TellAnotherJoke
Hook me up with a different joke	ChitChat.TellAnotherJoke
How about a different joke	ChitChat.TellAnotherJoke
How about a new joke	ChitChat.TellAnotherJoke
How about a second joke	ChitChat.TellAnotherJoke
Don't you know other jokes?	ChitChat.TellAnotherJoke
How bout another joke?	ChitChat.TellAnotherJoke
Don't you have any other jokes?	ChitChat.TellAnotherJoke
I already heard that one	ChitChat.TellAnotherJoke
I heard that one before	ChitChat.TellAnotherJoke
I need a better joke	ChitChat.TellAnotherJoke
I need a different joke	ChitChat.TellAnotherJoke
I need a funnier joke	ChitChat.TellAnotherJoke
I need a new flavor of joke	ChitChat.TellAnotherJoke
I want a brand new joke	ChitChat.TellAnotherJoke
I want a different joke	ChitChat.TellAnotherJoke
I want a different kind of joke	ChitChat.TellAnotherJoke
Alternate joke	ChitChat.TellAnotherJoke
How bout a new joke?	ChitChat.TellAnotherJoke
Alternate joke please	ChitChat.TellAnotherJoke
Another joke	ChitChat.TellAnotherJoke
another joke, please	ChitChat.TellAnotherJoke
Any different jokes?	ChitChat.TellAnotherJoke
Any new jokes	ChitChat.TellAnotherJoke
Any other jokes?	ChitChat.TellAnotherJoke
Are there any other jokes that you know of?	ChitChat.TellAnotherJoke
Are there any other jokes?	ChitChat.TellAnotherJoke
better joke	ChitChat.TellAnotherJoke
better joke please	ChitChat.TellAnotherJoke
Bot I need a new joke	ChitChat.TellAnotherJoke
Can you tell me a different joke	ChitChat.TellAnotherJoke
Give me an alternative joke	ChitChat.TellAnotherJoke
Can you tell me a second joke?	ChitChat.TellAnotherJoke
I would like a fresh joke	ChitChat.TellAnotherJoke
Can you tell me any other jokes?	ChitChat.TellAnotherJoke
Come on you have a different joke	ChitChat.TellAnotherJoke
different joke	ChitChat.TellAnotherJoke
different joke, please	ChitChat.TellAnotherJoke
Do you have an arsenal of jokes?	ChitChat.TellAnotherJoke
Do you know a bunch of good jokes?	ChitChat.TellAnotherJoke
Do you know a different joke?	ChitChat.TellAnotherJoke
Do you know a great many jokes?	ChitChat.TellAnotherJoke
Do you know another joke?	ChitChat.TellAnotherJoke
Do you know any new jokes?	ChitChat.TellAnotherJoke
Don't you have any new jokes?	ChitChat.TellAnotherJoke
Can you tell me a new joke	ChitChat.TellAnotherJoke
What other jokes do you have up your sleeve?	ChitChat.TellAnotherJoke
I want a funnier joke	ChitChat.TellAnotherJoke
u know any other jokes?	ChitChat.TellAnotherJoke
Wanna share a different joke?	ChitChat.TellAnotherJoke
Wanna share a new joke?	ChitChat.TellAnotherJoke
Wanna share another joke?	ChitChat.TellAnotherJoke
Want to share a different joke?	ChitChat.TellAnotherJoke
Want to share a new joke?	ChitChat.TellAnotherJoke
What different jokes do you know?	ChitChat.TellAnotherJoke
What is a different joke?	ChitChat.TellAnotherJoke
What is another joke?	ChitChat.TellAnotherJoke
What other jokes are there?	ChitChat.TellAnotherJoke
u know a second joke?	ChitChat.TellAnotherJoke
What other jokes can you tell?	ChitChat.TellAnotherJoke
u know a new joke?	ChitChat.TellAnotherJoke
What other jokes do you have?	ChitChat.TellAnotherJoke
What other jokes do you know of?	ChitChat.TellAnotherJoke
What other jokes do you know?	ChitChat.TellAnotherJoke
What's a different joke?	ChitChat.TellAnotherJoke
What's another joke you know?	ChitChat.TellAnotherJoke
What's another joke?	ChitChat.TellAnotherJoke
Why did you tell me the same joke?	ChitChat.TellAnotherJoke
Will you tell me  a second joke?	ChitChat.TellAnotherJoke
Will you tell me a different joke	ChitChat.TellAnotherJoke
Will you tell me a new joke	ChitChat.TellAnotherJoke
Will you tell me another joke	ChitChat.TellAnotherJoke
You already told me that one	ChitChat.TellAnotherJoke
You got some jokes you haven't told me?	ChitChat.TellAnotherJoke
What other jokes can you say?	ChitChat.TellAnotherJoke
Tell a different joke	ChitChat.TellAnotherJoke
I'd really like to hear a new joke	ChitChat.TellAnotherJoke
It's time for a brand new joke	ChitChat.TellAnotherJoke
It's time for a new kind of joke	ChitChat.TellAnotherJoke
new joke	ChitChat.TellAnotherJoke
new joke please	ChitChat.TellAnotherJoke
next joke	ChitChat.TellAnotherJoke
next joke, please	ChitChat.TellAnotherJoke
Please tell me another joke	ChitChat.TellAnotherJoke
Say a different joke	ChitChat.TellAnotherJoke
Say a new joke	ChitChat.TellAnotherJoke
Say another joke	ChitChat.TellAnotherJoke
u know another joke?	ChitChat.TellAnotherJoke
Share a different joke with me	ChitChat.TellAnotherJoke
You must have different kinds of jokes	ChitChat.TellAnotherJoke
Tell a new joke	ChitChat.TellAnotherJoke
Tell another joke	ChitChat.TellAnotherJoke
Tell me a better joke	ChitChat.TellAnotherJoke
Tell me a different joke.	ChitChat.TellAnotherJoke
Tell me a different kind of joke	ChitChat.TellAnotherJoke
Tell me a dirty joke	ChitChat.TellAnotherJoke
Tell me a funnier joke	ChitChat.TellAnotherJoke
Tell me a new joke	ChitChat.TellAnotherJoke
Tell me a pirate joke	ChitChat.TellAnotherJoke
Tell me a science joke	ChitChat.TellAnotherJoke
Tell me a third joke	ChitChat.TellAnotherJoke
Tell me another joke.	ChitChat.TellAnotherJoke
u know a different joke?	ChitChat.TellAnotherJoke
Share a different joke	ChitChat.TellAnotherJoke
Will you say something funny?	ChitChat.BeFunny
Do a silly thing	ChitChat.BeFunny
Do something amusing	ChitChat.BeFunny
Say something dumb	ChitChat.BeFunny
Can you be silly	ChitChat.BeFunny
Say something kooky	ChitChat.BeFunny
Say something off the wall	ChitChat.BeFunny
Can you tell me something funny?	ChitChat.BeFunny
Make me laugh	ChitChat.BeFunny
Do something ridiculous	ChitChat.BeFunny
Do something stupid	ChitChat.BeFunny
Do something dumb	ChitChat.BeFunny
Do something funny	ChitChat.BeFunny
Do something kooky	ChitChat.BeFunny
Do something off the wall	ChitChat.BeFunny
I want you to tell me something funny	ChitChat.BeFunny
Do something silly	ChitChat.BeFunny
Come on, say something funny	ChitChat.BeFunny
Do something that will make me laugh	ChitChat.BeFunny
Do something wacky	ChitChat.BeFunny
Entertain me	ChitChat.BeFunny
Give me a good chuckle	ChitChat.BeFunny
How would you make me laugh?	ChitChat.BeFunny
I want something funny	ChitChat.BeFunny
Amuse me	ChitChat.BeFunny
Amuse me with something funny	ChitChat.BeFunny
Be funny	ChitChat.BeFunny
Be funny right now	ChitChat.BeFunny
Be ridiculous	ChitChat.BeFunny
Be silly	ChitChat.BeFunny
Be silly for me	ChitChat.BeFunny
Can you be a silly billy?	ChitChat.BeFunny
Do a ridiculous thing	ChitChat.BeFunny
Can you be ridiculous	ChitChat.BeFunny
Do a funny thing	ChitChat.BeFunny
Can you do something funny?	ChitChat.BeFunny
Can you make me laugh	ChitChat.BeFunny
Can you say something funny?	ChitChat.BeFunny
Can you say something ridiculous	ChitChat.BeFunny
Can you say something silly	ChitChat.BeFunny
It's time to make me laugh	ChitChat.BeFunny
Can you be funny	ChitChat.BeFunny
Will you make me laugh	ChitChat.BeFunny
Tell me something funny	ChitChat.BeFunny
Tell me something off the wall	ChitChat.BeFunny
Try to make me belly laugh	ChitChat.BeFunny
Try to make me laugh	ChitChat.BeFunny
What can you say that will make me laugh?	ChitChat.BeFunny
Will you be funny?	ChitChat.BeFunny
I want to hear something funny	ChitChat.BeFunny
Will you do something funny?	ChitChat.BeFunny
Say something that will crack me up	ChitChat.BeFunny
Will you say something ridiculous?	ChitChat.BeFunny
Will you say something silly?	ChitChat.BeFunny
Won't you do something amusing	ChitChat.BeFunny
Won't you do something funny	ChitChat.BeFunny
Won't you do something silly?	ChitChat.BeFunny
Won't you say something funny	ChitChat.BeFunny
Will you be silly?	ChitChat.BeFunny
Say something funny	ChitChat.BeFunny
Make me laugh out loud	ChitChat.BeFunny
Please make me giggle	ChitChat.BeFunny
Say a dumb saying	ChitChat.BeFunny
Say a funny saying	ChitChat.BeFunny
Say a funny thing	ChitChat.BeFunny
Say a ridiculous thing	ChitChat.BeFunny
Tell me something dumb	ChitChat.BeFunny
Say something wacky	ChitChat.BeFunny
Say something humorous	ChitChat.BeFunny
Say something ridiculous	ChitChat.BeFunny
Say something silly	ChitChat.BeFunny
Say something stupid	ChitChat.BeFunny
Won't you say something humorous	ChitChat.BeFunny
Say a silly thing	ChitChat.BeFunny
Will you shush	ChitChat.BeQuiet
I've had enough of your noise	ChitChat.BeQuiet
Stop your talking	ChitChat.BeQuiet
I told you to shut up	ChitChat.BeQuiet
Please zip it	ChitChat.BeQuiet
It's time for you to hush	ChitChat.BeQuiet
I don't want to hear any more out of you	ChitChat.BeQuiet
Be quiet	ChitChat.BeQuiet
I don't want to hear anything from you	ChitChat.BeQuiet
Will you please go away	ChitChat.BeQuiet
I'm sick of listening to you	ChitChat.BeQuiet
I've had enough of this noise	ChitChat.BeQuiet
It's time for you to shut up now	ChitChat.BeQuiet
It's time for you to shut up	ChitChat.BeQuiet
It's time for you to hush up	ChitChat.BeQuiet
It's time for you to be quiet now	ChitChat.BeQuiet
I wish you would be quiet	ChitChat.BeQuiet
I'm tired of listening to you	ChitChat.BeQuiet
Just shut up, okay?	ChitChat.BeQuiet
I'm sick and tired of listening to you	ChitChat.BeQuiet
I'm not interested in what you're saying	ChitChat.BeQuiet
I'm not interested in what you have to say	ChitChat.BeQuiet
I'm done listening to you	ChitChat.BeQuiet
I wish you would shut up	ChitChat.BeQuiet
It's time for you to be quiet	ChitChat.BeQuiet
Not a peep from you	ChitChat.BeQuiet
Please just shut up	ChitChat.BeQuiet
Please hush	ChitChat.BeQuiet
Please go away	ChitChat.BeQuiet
Please be quiet	ChitChat.BeQuiet
Oh, shush you	ChitChat.BeQuiet
Not another word out of you	ChitChat.BeQuiet
Not another word	ChitChat.BeQuiet
Just shut up	ChitChat.BeQuiet
No talking	ChitChat.BeQuiet
No more!	ChitChat.BeQuiet
No more talking	ChitChat.BeQuiet
No more out of you	ChitChat.BeQuiet
No more from you	ChitChat.BeQuiet
Let's play the silent game	ChitChat.BeQuiet
I told you, shut up	ChitChat.BeQuiet
Not another word from you	ChitChat.BeQuiet
Go away	ChitChat.BeQuiet
I can't take your talking anymore	ChitChat.BeQuiet
I can't take your talking	ChitChat.BeQuiet
I can't take another word out of you	ChitChat.BeQuiet
Hush, you	ChitChat.BeQuiet
Hush up your mouth	ChitChat.BeQuiet
Hush up	ChitChat.BeQuiet
I wish you would just go away.	ChitChat.BeQuiet
Hush	ChitChat.BeQuiet
I don't have time to listen to you	ChitChat.BeQuiet
Enough with your noise	ChitChat.BeQuiet
Enough with your chatter	ChitChat.BeQuiet
Enough already	ChitChat.BeQuiet
Did you hear me? I said be quiet!	ChitChat.BeQuiet
Can you be quiet?	ChitChat.BeQuiet
Be quiet, you	ChitChat.BeQuiet
Hush little baby	ChitChat.BeQuiet
I don't want to hear anything more	ChitChat.BeQuiet
I told you, hush	ChitChat.BeQuiet
I told you to hush up	ChitChat.BeQuiet
I told you to be quiet	ChitChat.BeQuiet
I said, shut up	ChitChat.BeQuiet
I said, enough	ChitChat.BeQuiet
I don't have time for your noise	ChitChat.BeQuiet
I don't want to hear anything you have to say	ChitChat.BeQuiet
I don't have time to listen to what you have to say	ChitChat.BeQuiet
I don't want to hear any more from you	ChitChat.BeQuiet
I don't want to hear another word out of you	ChitChat.BeQuiet
I don't want to hear another word	ChitChat.BeQuiet
I don't want to hear a peep from you	ChitChat.BeQuiet
Please shut up	ChitChat.BeQuiet
I said hush	ChitChat.BeQuiet
Time for you to shut up	ChitChat.BeQuiet
Will you go away	ChitChat.BeQuiet
Will you be quiet	ChitChat.BeQuiet
Time to shut up now	ChitChat.BeQuiet
Time to shut up	ChitChat.BeQuiet
Time to hush up now	ChitChat.BeQuiet
Time to hush	ChitChat.BeQuiet
Please say your done now	ChitChat.BeQuiet
Time to be quiet	ChitChat.BeQuiet
Time for you to hush up	ChitChat.BeQuiet
Time for you to hush	ChitChat.BeQuiet
Time for you to be quiet	ChitChat.BeQuiet
That's enough out of you	ChitChat.BeQuiet
That's enough from you	ChitChat.BeQuiet
That's enough	ChitChat.BeQuiet
Time to be quiet now	ChitChat.BeQuiet
Will you shut up	ChitChat.BeQuiet
Zip it!	ChitChat.BeQuiet
You can stop talking now	ChitChat.BeQuiet
You can shut up now	ChitChat.BeQuiet
You can just shut up now	ChitChat.BeQuiet
You can just be quiet now	ChitChat.BeQuiet
You can hush up now	ChitChat.BeQuiet
Will you hush	ChitChat.BeQuiet
Will you stop talking	ChitChat.BeQuiet
Will you please be quiet	ChitChat.BeQuiet
Will you please zip it	ChitChat.BeQuiet
Will you please stop talking	ChitChat.BeQuiet
Will you please shut up	ChitChat.BeQuiet
Will you please shush	ChitChat.BeQuiet
Will you please hush	ChitChat.BeQuiet
Stop your noise	ChitChat.BeQuiet
Will you zip it	ChitChat.BeQuiet
Quiet, you	ChitChat.BeQuiet
Talk to the hand	ChitChat.BeQuiet
Shut up already	ChitChat.BeQuiet
Shut up	ChitChat.BeQuiet
Shut it	ChitChat.BeQuiet
Shush	ChitChat.BeQuiet
Shhh	ChitChat.BeQuiet
Shut up your mouth	ChitChat.BeQuiet
Read my lips: be quiet	ChitChat.BeQuiet
Shut up, please	ChitChat.BeQuiet
Quiet time	ChitChat.BeQuiet
Quiet	ChitChat.BeQuiet
Put a sock in it	ChitChat.BeQuiet
Put a cork in it	ChitChat.BeQuiet
Please stop talking	ChitChat.BeQuiet
Zip it, you	ChitChat.BeQuiet
Read my lips: zip it	ChitChat.BeQuiet
Silence is golden	ChitChat.BeQuiet
Please shush	ChitChat.BeQuiet
Stop with the noise	ChitChat.BeQuiet
Stop talking, you	ChitChat.BeQuiet
Stop talking	ChitChat.BeQuiet
Stop it with the noise already	ChitChat.BeQuiet
Stop flapping your jaw	ChitChat.BeQuiet
Shut up your face	ChitChat.BeQuiet
Silence!	ChitChat.BeQuiet
Shut your yap	ChitChat.BeQuiet
Shut your trap	ChitChat.BeQuiet
Shut your pie hole	ChitChat.BeQuiet
Shut your mouth	ChitChat.BeQuiet
Shut your face	ChitChat.BeQuiet
Shut up, you	ChitChat.BeQuiet
Shut up, will ya	ChitChat.BeQuiet
Stop all your noise	ChitChat.BeQuiet
Can you sing me a song?	ChitChat.PleaseSingToMe
Won't you sing me a song?	ChitChat.PleaseSingToMe
Won't you sing for me?	ChitChat.PleaseSingToMe
Sing something to me	ChitChat.PleaseSingToMe
Try and sing	ChitChat.PleaseSingToMe
Hum a tune	ChitChat.PleaseSingToMe
Will you sing to me?	ChitChat.PleaseSingToMe
What songs do you know?	ChitChat.PleaseSingToMe
You better start singing to me	ChitChat.PleaseSingToMe
I'd love to hear you sing	ChitChat.PleaseSingToMe
I would really enjoy hearing you sing	ChitChat.PleaseSingToMe
Aren't you going to sing a song?	ChitChat.PleaseSingToMe
Don't you want to sing for me?	ChitChat.PleaseSingToMe
Go ahead and sing	ChitChat.PleaseSingToMe
Have you ever sung a song?	ChitChat.PleaseSingToMe
Hum a tune for me	ChitChat.PleaseSingToMe
I need to hear you sing	ChitChat.PleaseSingToMe
I would appreciate if you sang a song?	ChitChat.PleaseSingToMe
I would just love to hear you sing	ChitChat.PleaseSingToMe
I would love for you to sing to me	ChitChat.PleaseSingToMe
Do you sing?	ChitChat.PleaseSingToMe
I would love to hear your singing voice	ChitChat.PleaseSingToMe
Do you know how to sing	ChitChat.PleaseSingToMe
I would really enjoy hearing you sing a pretty song	ChitChat.PleaseSingToMe
I would sure enjoy hearing you sing	ChitChat.PleaseSingToMe
I'd love a song	ChitChat.PleaseSingToMe
I'd love it if you'd sing	ChitChat.PleaseSingToMe
I'd love you to sing for me	ChitChat.PleaseSingToMe
It's time for you to sing	ChitChat.PleaseSingToMe
It's time for you to sing a song	ChitChat.PleaseSingToMe
May I please hear your singing voice?	ChitChat.PleaseSingToMe
Oh please sing for me	ChitChat.PleaseSingToMe
Sing	ChitChat.PleaseSingToMe
I would love to hear you sing	ChitChat.PleaseSingToMe
Can you sing for me?	ChitChat.PleaseSingToMe
Aren't you going to sing for me?	ChitChat.PleaseSingToMe
Aren't you going to sing to me?	ChitChat.PleaseSingToMe
Aren't you going to sing?	ChitChat.PleaseSingToMe
Can I hear your singing voice?	ChitChat.PleaseSingToMe
Can you please sing a song to me?	ChitChat.PleaseSingToMe
Can you please sing me a song	ChitChat.PleaseSingToMe
Can you sing a little song for me?	ChitChat.PleaseSingToMe
Can you sing a little song?	ChitChat.PleaseSingToMe
Can you sing a song for me?	ChitChat.PleaseSingToMe
Can you sing a song to me?	ChitChat.PleaseSingToMe
Don’t you want to sing to me?	ChitChat.PleaseSingToMe
Can you sing a tune?	ChitChat.PleaseSingToMe
Sing a song to me	ChitChat.PleaseSingToMe
Can you sing me something?	ChitChat.PleaseSingToMe
Can you sing something for me?	ChitChat.PleaseSingToMe
Can you sing something?	ChitChat.PleaseSingToMe
Can you sing to me?	ChitChat.PleaseSingToMe
Can you sing?	ChitChat.PleaseSingToMe
Come on sing a song	ChitChat.PleaseSingToMe
Do you ever sing?	ChitChat.PleaseSingToMe
Do you know any songs?	ChitChat.PleaseSingToMe
Do you know any tunes?	ChitChat.PleaseSingToMe
Do you know how to hum a song	ChitChat.PleaseSingToMe
Can you sing a song?	ChitChat.PleaseSingToMe
Won't you sing me a ditty?	ChitChat.PleaseSingToMe
Will you sing a tune for me	ChitChat.PleaseSingToMe
Will you sing for me	ChitChat.PleaseSingToMe
Will you sing me a song	ChitChat.PleaseSingToMe
Will you sing me something?	ChitChat.PleaseSingToMe
Will you sing something?	ChitChat.PleaseSingToMe
Will you sing with me	ChitChat.PleaseSingToMe
Will you sing?	ChitChat.PleaseSingToMe
Won't you please sing for me?	ChitChat.PleaseSingToMe
